date,recorded_animal,role,clusterID,r_fr_slope_pull_rt_all,p_fr_slope_pull_rt_all,r_fr_slope_social_evidence_all,p_fr_slope_social_evidence_all
20250417,dodson,leader,112,-0.48644714920952803,0.0001661810516648742,0.21921410167727845,0.1078307206271401
20250417,dodson,leader,115,-0.35394662952841344,0.008023782000450404,-0.005302843039607111,0.9693497137496702
20250417,dodson,leader,118,-0.49860426019983894,0.00010694783135371831,0.13938862025691776,0.31012707117872645
20250417,dodson,leader,119,-0.39045325356519156,0.0032074262949785323,0.22068359992705977,0.10543160219452671
20250417,dodson,leader,130,-0.5063485753748129,8.006301710282012e-05,0.14930869441266106,0.2766030549473389
20250417,dodson,leader,132,-0.4103946429866311,0.001858237820670722,0.2422783809204297,0.07472138355579065
20250417,dodson,leader,134,-0.32158581783695805,0.016659322577302186,0.28163381198734655,0.037246847347286276
20250417,dodson,leader,136,-0.30575917567635835,0.02319820319809767,0.10015648436176332,0.4668878889582819
20250417,dodson,leader,138,-0.49306393861347064,0.0001310068359701301,0.05015897823865395,0.7161015802637866
20250417,dodson,leader,140,-0.4948453189362009,0.00012277913216089778,0.19255385710895306,0.1590017122976347
20250422,dodson,leader,21,-0.596421178742736,3.933488859791814e-07,0.3372571521635272,0.00786218447770424
20250422,dodson,leader,23,-0.556228102788459,3.251699270444927e-06,0.4309891358933568,0.0005253810166743258
20250422,dodson,leader,135,-0.6772950261308573,2.0492792044872513e-09,0.399334813978736,0.001431875740197166
20250422,dodson,leader,143,-0.5996180548821068,3.2838586887099316e-07,0.42318454935020944,0.0006788810346170383
20250422,dodson,leader,192,-0.5922366346760652,4.967240059204369e-07,0.39379365815269357,0.0016899206113963842
20250422,dodson,leader,215,-0.5724882288556975,1.4309692001668261e-06,0.49014449845608254,6.082186645007522e-05
20250422,dodson,leader,270,-0.5859175659167744,7.021989306069567e-07,0.41970600293480165,0.0007595515026931202
20250423,dodson,follower,3,-0.5705976321234645,6.032264324036654e-08,0.25816728801543776,0.02339438500644921
20250423,dodson,follower,27,-0.5515009623217012,2.0118309992113623e-07,0.32249845108946196,0.004230037477451527
20250423,dodson,follower,30,-0.5674447495243383,7.398305794774571e-08,0.4577530119010312,2.84235798867984e-05
20250423,dodson,follower,75,-0.2489527842214822,0.02901223883773076,-0.06849077348040951,0.5539379579681944
20250423,dodson,follower,81,-0.5483457661032669,2.437321612183085e-07,0.19714400154661188,0.08569706029177505
20250423,dodson,follower,239,-0.5556494332258679,1.5585706466356893e-07,0.3223100736721264,0.00425365728565902
20250423,dodson,follower,289,-0.5820558915542502,2.820641286846258e-08,0.4464133532294932,4.71333153940257e-05
20250423,dodson,follower,291,-0.5500413361988588,2.1990913967141132e-07,0.3926501879883574,0.00041224397135605653
20250423,dodson,follower,293,-0.516771473419465,1.4981872834405652e-06,0.29570255049388755,0.00902759422839727
20250423,dodson,follower,297,-0.5154321160584923,1.6117161253481472e-06,0.19390415471270728,0.09107578246453538
20250423,dodson,follower,299,-0.4378963388581033,6.811917053335973e-05,0.2627236261032334,0.020977242172723922
20250423,dodson,follower,303,-0.5195354767504572,1.2872767773160319e-06,0.16895262389890092,0.1418635925400491
20250423,dodson,follower,307,-0.33184858650542326,0.0031945731495553248,0.16137041500667196,0.16089538950902924
20250428_MC,dodson,follower,1,-0.5803902597609063,0.00010744852075708495,0.5235465054317137,0.0006256957474612995
20250428_MC,dodson,follower,16,-0.5974900278001258,5.919977888708636e-05,0.6023381264406247,4.968365248828082e-05
20250428_MC,dodson,follower,20,-0.6642237145411678,4.015840333044193e-06,0.6567644676664486,5.6055422164006455e-06
20250428_MC,dodson,follower,35,-0.3174971691899303,0.04888981836310319,0.32443483437266607,0.043899591491272316
20250428_MC,dodson,follower,144,-0.6338344991029413,1.4791515301520937e-05,0.4547541630859875,0.003631606717189611
20250428_MC,dodson,follower,204,0.0006010966066766002,0.9971023213614854,-0.08520785230536027,0.6060293058597451
20250428_MC,dodson,follower,207,-0.13740622637710181,0.4041964509865189,-0.04260122555723819,0.7967885580981329
20250428_MC,dodson,follower,220,-0.5247843582782499,0.0006041017541775758,0.509701790620826,0.0009184902982297715
20250428_MC,dodson,follower,252,-0.3998897734365673,0.01165947693020756,0.41648552938638117,0.008355372865195668
